x	I^2(x)
7.025	.4431447897
7.026	.4431451579
7.027	.4431455265
7.028	.4431458942
7.029	.4431462625
7.030	.4431466298
7.031	.4431469972
7.032	.4431473649
7.033	.4431477317
7.034	.4431480990
7.035	.4431484662
7.036	.4431488328
7.037	.4431491997
7.038	.4431495662
7.039	.4431499326
7.040	.4431502989
7.041	.4431506643
7.042	.4431510303
7.043	.4431513962
7.044	.4431517619
7.045	.4431521275
7.046	.4431524922
7.047	.4431528571
7.048	.4431532221
7.049	.4431535870
7.050	.4431539517
7.051	.4431543160
7.052	.4431546809
7.053	.4431550441
7.054	.4431554088
7.055	.4431557717
7.056	.4431561365
7.057	.4431565004
7.058	.4431568628
7.059	.4431572263
7.060	.4431575892
7.061	.4431579523
7.062	.4431583156
7.063	.4431586775
7.064	.4431590400
7.065	.4431594026
7.066	.4431597646
7.067	.4431601270
7.068	.4431604886
7.069	.4431608501
7.070	.4431612114
7.071	.4431615730
7.072	.4431619349
7.073	.4431622952
7.074	.4431626565
7.075	.4431630165
7.076	.4431633775
7.077	.4431637384
7.078	.4431640982
7.079	.4431644593
7.080	.4431648187
7.081	.4431651782
7.082	.4431655382
7.083	.4431658980
7.084	.4431662577
7.085	.4431666166
7.086	.4431669759
7.087	.4431673350
7.088	.4431676941
7.089	.4431680518
7.090	.4431684101
7.091	.4431687693
7.092	.4431691273
7.093	.4431694854
7.094	.4431698430
7.095	.4431702009
7.096	.4431705589
7.097	.4431709165
7.098	.4431712731
7.099	.4431716299
7.100	.4431719880
7.101	.4431723445
7.102	.4431727010
7.103	.4431730573
7.104	.4431734141
7.105	.4431737701
7.106	.4431741264
7.107	.4431744822
7.108	.4431748375
7.109	.4431751941
7.110	.4431755496
7.111	.4431759050
7.112	.4431762594
7.113	.4431766146
7.114	.4431769696
7.115	.4431773253
7.116	.4431776796
7.117	.4431780339
7.118	.4431783878
7.119	.4431787425
7.120	.4431790964
7.121	.4431794511
7.122	.4431798035
7.123	.4431801574
7.124	.4431805110
7.125	.4431808643
7.126	.4431812175
7.127	.4431815707
7.128	.4431819233
7.129	.4431822763
7.130	.4431826283
7.131	.4431829805
7.132	.4431833334
7.133	.4431836851
7.134	.4431840374
7.135	.4431843886
7.136	.4431847412
7.137	.4431850927
7.138	.4431854432
7.139	.4431857950
7.140	.4431861461
7.141	.4431864964
7.142	.4431868478
7.143	.4431871977
7.144	.4431875481
7.145	.4431878991
7.146	.4431882494
7.147	.4431885989
7.148	.4431889492
7.149	.4431892986
7.150	.4431896477
7.151	.4431899981
7.152	.4431903475
7.153	.4431906962
7.154	.4431910453
7.155	.4431913941
7.156	.4431917430
7.157	.4431920914
7.158	.4431924401
7.159	.4431927880
7.160	.4431931367
7.161	.4431934852
7.162	.4431938328
7.163	.4431941797
7.164	.4431945280
7.165	.4431948751
7.166	.4431952227
7.167	.4431955701
7.168	.4431959160
7.169	.4431962638
7.170	.4431966101
7.171	.4431969567
7.172	.4431973030
7.173	.4431976491
7.174	.4431979951
7.175	.4431983423
7.176	.4431986871
7.177	.4431990326
7.178	.4431993786
7.179	.4431997239
7.180	.4432000693
7.181	.4432004144
7.182	.4432007594
7.183	.4432011042
7.184	.4432014487
7.185	.4432017934
7.186	.4432021373
7.187	.4432024820
7.188	.4432028271
7.189	.4432031708
7.190	.4432035139
7.191	.4432038580
7.192	.4432042020
7.193	.4432045446
7.194	.4432048877
7.195	.4432052312
7.196	.4432055741
7.197	.4432059164
7.198	.4432062594
7.199	.4432066025
7.200	.4432069444
7.201	.4432072877
7.202	.4432076287
7.203	.4432079714
7.204	.4432083136
7.205	.4432086546
7.206	.4432089968
7.207	.4432093376
7.208	.4432096789
7.209	.4432100202
7.210	.4432103607
7.211	.4432107023
7.212	.4432110421
7.213	.4432113837
7.214	.4432117233
7.215	.4432120640
7.216	.4432124036
7.217	.4432127449
7.218	.4432130840
7.219	.4432134236
7.220	.4432137643
7.221	.4432141031
7.222	.4432144424
7.223	.4432147818
7.224	.4432151199
7.225	.4432154591
7.226	.4432157975
7.227	.4432161363
7.228	.4432164747
7.229	.4432168129
7.230	.4432171515
7.231	.4432174898
7.232	.4432178272
7.233	.4432181655
7.234	.4432185032
7.235	.4432188402
7.236	.4432191777
7.237	.4432195147
7.238	.4432198524
7.239	.4432201889
7.240	.4432205252
7.241	.4432208631
7.242	.4432211991
7.243	.4432215351
7.244	.4432218713
7.245	.4432222078
7.246	.4432225440
7.247	.4432228800
7.248	.4432232152
7.249	.4432235504
7.250	.4432238862
7.251	.4432242222
7.252	.4432245572
7.253	.4432248916
7.254	.4432252265
7.255	.4432255615
7.256	.4432258958
7.257	.4432262307
7.258	.4432265644
7.259	.4432268991
7.260	.4432272332
7.261	.4432275675
7.262	.4432279008
7.263	.4432282338
7.264	.4432285685
7.265	.4432289018
7.266	.4432292340
7.267	.4432295676
7.268	.4432299007
7.269	.4432302333
7.270	.4432305663
7.271	.4432308983
7.272	.4432312302
7.273	.4432315634
7.274	.4432318948
7.275	.4432322267
7.276	.4432325589
7.277	.4432328905
7.278	.4432332223
7.279	.4432335540
7.280	.4432338849
7.281	.4432342155
7.282	.4432345474
7.283	.4432348783
7.284	.4432352087
7.285	.4432355394
7.286	.4432358702
7.287	.4432362001
7.288	.4432365309
7.289	.4432368609
7.290	.4432371912
7.291	.4432375200
7.292	.4432378500
7.293	.4432381794
7.294	.4432385095
7.295	.4432388384
7.296	.4432391673
7.297	.4432394963
7.298	.4432398257
7.299	.4432401545
7.300	.4432404828
7.301	.4432408109
7.302	.4432411393
7.303	.4432414680
7.304	.4432417957
7.305	.4432421234
7.306	.4432424517
7.307	.4432427792
7.308	.4432431067
7.309	.4432434343
7.310	.4432437610
7.311	.4432440887
7.312	.4432444158
7.313	.4432447430
7.314	.4432450691
7.315	.4432453958
7.316	.4432457219
7.317	.4432460483
7.318	.4432463758
7.319	.4432467007
7.320	.4432470266
7.321	.4432473522
7.322	.4432476784
7.323	.4432480040
7.324	.4432483298
7.325	.4432486551
7.326	.4432489797
7.327	.4432493045
7.328	.4432496295
7.329	.4432499547
7.330	.4432502790
7.331	.4432506037
7.332	.4432509276
7.333	.4432512519
7.334	.4432515760
7.335	.4432519001
7.336	.4432522240
7.337	.4432525476
7.338	.4432528716
7.339	.4432531950
7.340	.4432535182
7.341	.4432538411
7.342	.4432541638
7.343	.4432544875
7.344	.4432548095
7.345	.4432551328
7.346	.4432554545
7.347	.4432557771
7.348	.4432560995
7.349	.4432564211
7.350	.4432567429
7.351	.4432570653
7.352	.4432573880
7.353	.4432577088
7.354	.4432580305
7.355	.4432583513
7.356	.4432586730
7.357	.4432589934
7.358	.4432593148
7.359	.4432596352
7.360	.4432599565
7.361	.4432602770
7.362	.4432605975
7.363	.4432609169
7.364	.4432612372
7.365	.4432615571
7.366	.4432618778
7.367	.4432621975
7.368	.4432625168
7.369	.4432628366
7.370	.4432631565
7.371	.4432634754
7.372	.4432637943
7.373	.4432641125
7.374	.4432644318
7.375	.4432647510
7.376	.4432650698
7.377	.4432653883
7.378	.4432657063
7.379	.4432660240
7.380	.4432663429
7.381	.4432666602
7.382	.4432669789
7.383	.4432672967
7.384	.4432676136
7.385	.4432679311
7.386	.4432682481
7.387	.4432685654
7.388	.4432688825
7.389	.4432692000
7.390	.4432695167
7.391	.4432698332
7.392	.4432701492
7.393	.4432704669
7.394	.4432707821
7.395	.4432710986
7.396	.4432714148
7.397	.4432717299
7.398	.4432720463
7.399	.4432723616
7.400	.4432726773
7.401	.4432729926
7.402	.4432733083
7.403	.4432736234
7.404	.4432739382
7.405	.4432742527
7.406	.4432745684
7.407	.4432748825
7.408	.4432751975
7.409	.4432755118
7.410	.4432758260
7.411	.4432761402
7.412	.4432764534
7.413	.4432767679
7.414	.4432770818
7.415	.4432773954
7.416	.4432777092
7.417	.4432780223
7.418	.4432783351
7.419	.4432786489
7.420	.4432789614
7.421	.4432792752
7.422	.4432795870
7.423	.4432799001
7.424	.4432802119
7.425	.4432805247
7.426	.4432808364
7.427	.4432811490
7.428	.4432814612
7.429	.4432817729
7.430	.4432820847
7.431	.4432823965
7.432	.4432827080
7.433	.4432830194
7.434	.4432833300
7.435	.4432836418
7.436	.4432839522
7.437	.4432842639
7.438	.4432845738
7.439	.4432848843
7.440	.4432851951
7.441	.4432855054
7.442	.4432858159
7.443	.4432861254
7.444	.4432864362
7.445	.4432867454
7.446	.4432870551
7.447	.4432873650
7.448	.4432876746
7.449	.4432879842
7.450	.4432882938
7.451	.4432886031
7.452	.4432889111
7.453	.4432892203
7.454	.4432895295
7.455	.4432898376
7.456	.4432901464
7.457	.4432904544
7.458	.4432907628
7.459	.4432910716
7.460	.4432913791
7.461	.4432916873
7.462	.4432919953
7.463	.4432923027
7.464	.4432926096
7.465	.4432929176
7.466	.4432932247
7.467	.4432935324
7.468	.4432938383
7.469	.4432941459
7.470	.4432944520
7.471	.4432947587
7.472	.4432950662
7.473	.4432953720
7.474	.4432956782
7.475	.4432959844
7.476	.4432962908
7.477	.4432965966
7.478	.4432969022
7.479	.4432972080
7.480	.4432975134
7.481	.4432978187
7.482	.4432981242
7.483	.4432984298
7.484	.4432987346
7.485	.4432990398
7.486	.4432993442
7.487	.4432996498
7.488	.4432999538
7.489	.4433002586
7.490	.4433005625
7.491	.4433008665
7.492	.4433011715
7.493	.4433014752
7.494	.4433017788
7.495	.4433020827
7.496	.4433023862
7.497	.4433026896
7.498	.4433029929
7.499	.4433032958
7.500	.4433035997
7.501	.4433039022
7.502	.4433042049
7.503	.4433045085
7.504	.4433048112
7.505	.4433051125
7.506	.4433054157
7.507	.4433057187
7.508	.4433060196
7.509	.4433063222
7.510	.4433066237
7.511	.4433069255
7.512	.4433072274
7.513	.4433075294
7.514	.4433078305
7.515	.4433081321
7.516	.4433084333
7.517	.4433087348
7.518	.4433090351
7.519	.4433093358
7.520	.4433096371
7.521	.4433099377
7.522	.4433102389
7.523	.4433105381
7.524	.4433108391
7.525	.4433111396
7.526	.4433114399
7.527	.4433117390
7.528	.4433120386
7.529	.4433123385
7.530	.4433126385
7.531	.4433129369
7.532	.4433132363
7.533	.4433135359
7.534	.4433138346
7.535	.4433141343
7.536	.4433144330
7.537	.4433147304
7.538	.4433150301
7.539	.4433153281
7.540	.4433156270
7.541	.4433159244
7.542	.4433162233
7.543	.4433165212
7.544	.4433168190
7.545	.4433171163
7.546	.4433174143
7.547	.4433177119
7.548	.4433180094
7.549	.4433183070
7.550	.4433186041
7.551	.4433189001
7.552	.4433191982
7.553	.4433194943
7.554	.4433197915
7.555	.4433200886
7.556	.4433203841
7.557	.4433206813
7.558	.4433209771
7.559	.4433212735
7.560	.4433215693
7.561	.4433218650
7.562	.4433221613
7.563	.4433224564
7.564	.4433227523
7.565	.4433230479
7.566	.4433233430
7.567	.4433236388
7.568	.4433239330
7.569	.4433242285
7.570	.4433245234
7.571	.4433248182
7.572	.4433251123
7.573	.4433254068
7.574	.4433257011
7.575	.4433259957
7.576	.4433262900
7.577	.4433265848
7.578	.4433268772
7.579	.4433271711
7.580	.4433274644
7.581	.4433277584
7.582	.4433280519
7.583	.4433283461
7.584	.4433286385
7.585	.4433289321
7.586	.4433292248
7.587	.4433295177
7.588	.4433298106
7.589	.4433301029
7.590	.4433303956
7.591	.4433306883
7.592	.4433309802
7.593	.4433312728
7.594	.4433315647
7.595	.4433318565
7.596	.4433321484
7.597	.4433324403
7.598	.4433327324
7.599	.4433330231
7.600	.4433333141
7.601	.4433336063
7.602	.4433338971
7.603	.4433341883
7.604	.4433344800
7.605	.4433347699
7.606	.4433350603
7.607	.4433353506
7.608	.4433356414
7.609	.4433359320
7.610	.4433362222
7.611	.4433365129
7.612	.4433368020
7.613	.4433370924
7.614	.4433373823
7.615	.4433376722
7.616	.4433379615
7.617	.4433382517
7.618	.4433385402
7.619	.4433388289
7.620	.4433391186
7.621	.4433394079
7.622	.4433396969
7.623	.4433399848
7.624	.4433402739
7.625	.4433405626
7.626	.4433408507
7.627	.4433411394
7.628	.4433414282
7.629	.4433417161
7.630	.4433420034
7.631	.4433422909
7.632	.4433425788
7.633	.4433428664
7.634	.4433431544
7.635	.4433434413
7.636	.4433437294
7.637	.4433440165
7.638	.4433443039
7.639	.4433445907
7.640	.4433448766
7.641	.4433451633
7.642	.4433454508
7.643	.4433457370
7.644	.4433460237
7.645	.4433463094
7.646	.4433465956
7.647	.4433468816
7.648	.4433471679
7.649	.4433474538
7.650	.4433477403
7.651	.4433480257
7.652	.4433483106
7.653	.4433485963
7.654	.4433488811
7.655	.4433491666
7.656	.4433494516
7.657	.4433497361
7.658	.4433500215
7.659	.4433503055
7.660	.4433505906
7.661	.4433508756
7.662	.4433511599
7.663	.4433514437
7.664	.4433517283
7.665	.4433520125
7.666	.4433522960
7.667	.4433525800
7.668	.4433528646
7.669	.4433531479
7.670	.4433534310
7.671	.4433537150
7.672	.4433539982
7.673	.4433542806
7.674	.4433545637
7.675	.4433548466
7.676	.4433551294
7.677	.4433554131
7.678	.4433556955
7.679	.4433559773
7.680	.4433562602
7.681	.4433565430
7.682	.4433568248
7.683	.4433571065
7.684	.4433573885
7.685	.4433576706
7.686	.4433579517
7.687	.4433582343
7.688	.4433585154
7.689	.4433587969
7.690	.4433590782
7.691	.4433593588
7.692	.4433596404
7.693	.4433599220
7.694	.4433602024
7.695	.4433604836
7.696	.4433607640
7.697	.4433610447
7.698	.4433613257
7.699	.4433616054
7.700	.4433618853
7.701	.4433621659
7.702	.4433624454
7.703	.4433627259
7.704	.4433630050
7.705	.4433632851
7.706	.4433635646
7.707	.4433638443
7.708	.4433641236
7.709	.4433644032
7.710	.4433646816
7.711	.4433649609
7.712	.4433652400
7.713	.4433655186
7.714	.4433657975
7.715	.4433660762
7.716	.4433663545
7.717	.4433666333
7.718	.4433669115
7.719	.4433671889
7.720	.4433674668
7.721	.4433677454
7.722	.4433680232
7.723	.4433683012
7.724	.4433685786
7.725	.4433688556
7.726	.4433691333
7.727	.4433694108
7.728	.4433696886
7.729	.4433699652
7.730	.4433702421
7.731	.4433705188
7.732	.4433707951
7.733	.4433710723
7.734	.4433713497
7.735	.4433716252
7.736	.4433719025
7.737	.4433721788
7.738	.4433724541
7.739	.4433727308
7.740	.4433730069
7.741	.4433732824
7.742	.4433735578
7.743	.4433738336
7.744	.4433741090
7.745	.4433743845
7.746	.4433746602
7.747	.4433749348
7.748	.4433752103
7.749	.4433754848
7.750	.4433757596
7.751	.4433760348
7.752	.4433763098
7.753	.4433765836
7.754	.4433768586
7.755	.4433771330
7.756	.4433774070
7.757	.4433776810
7.758	.4433779558
7.759	.4433782284
7.760	.4433785031
7.761	.4433787761
7.762	.4433790501
7.763	.4433793233
7.764	.4433795973
7.765	.4433798707
7.766	.4433801438
7.767	.4433804166
7.768	.4433806899
7.769	.4433809622
7.770	.4433812347
7.771	.4433815076
7.772	.4433817801
7.773	.4433820529
7.774	.4433823250
7.775	.4433825972
7.776	.4433828701
7.777	.4433831416
7.778	.4433834136
7.779	.4433836848
7.780	.4433839568
7.781	.4433842291
7.782	.4433844999
7.783	.4433847710
7.784	.4433850431
7.785	.4433853137
7.786	.4433855852
7.787	.4433858562
7.788	.4433861267
7.789	.4433863976
7.790	.4433866685
7.791	.4433869391
7.792	.4433872100
7.793	.4433874794
7.794	.4433877500
7.795	.4433880199
7.796	.4433882899
7.797	.4433885606
7.798	.4433888302
7.799	.4433890996
7.800	.4433893695
7.801	.4433896388
7.802	.4433899085
7.803	.4433901772
7.804	.4433904471
7.805	.4433907162
7.806	.4433909847
7.807	.4433912541
7.808	.4433915227
7.809	.4433917913
7.810	.4433920602
7.811	.4433923286
7.812	.4433925972
7.813	.4433928658
7.814	.4433931337
7.815	.4433934015
7.816	.4433936695
7.817	.4433939380
7.818	.4433942055
7.819	.4433944736
7.820	.4433947405
7.821	.4433950078
7.822	.4433952756
7.823	.4433955429
7.824	.4433958104
7.825	.4433960769
7.826	.4433963441
7.827	.4433966112
7.828	.4433968777
7.829	.4433971446
7.830	.4433974112
7.831	.4433976776
7.832	.4433979432
7.833	.4433982097
7.834	.4433984762
7.835	.4433987423
7.836	.4433990087
7.837	.4433992735
7.838	.4433995403
7.839	.4433998060
7.840	.4434000715
7.841	.4434003364
7.842	.4434006017
7.843	.4434008677
7.844	.4434011323
7.845	.4434013982
7.846	.4434016622
7.847	.4434019270
7.848	.4434021917
7.849	.4434024567
7.850	.4434027210
7.851	.4434029856
7.852	.4434032501
7.853	.4434035140
7.854	.4434037785
7.855	.4434040422
7.856	.4434043058
7.857	.4434045692
7.858	.4434048339
7.859	.4434050978
7.860	.4434053608
7.861	.4434056242
7.862	.4434058882
7.863	.4434061511
7.864	.4434064149
7.865	.4434066771
7.866	.4434069404
7.867	.4434072028
7.868	.4434074659
7.869	.4434077280
7.870	.4434079913
7.871	.4434082533
7.872	.4434085158
7.873	.4434087783
7.874	.4434090398
7.875	.4434093019
7.876	.4434095640
7.877	.4434098260
7.878	.4434100874
7.879	.4434103492
7.880	.4434106104
7.881	.4434108724
7.882	.4434111339
7.883	.4434113943
7.884	.4434116564
7.885	.4434119170
7.886	.4434121782
7.887	.4434124385
7.888	.4434126993
7.889	.4434129609
7.890	.4434132206
7.891	.4434134809
7.892	.4434137416
7.893	.4434140017
7.894	.4434142623
7.895	.4434145222
7.896	.4434147826
7.897	.4434150416
7.898	.4434153021
7.899	.4434155617
7.900	.4434158207
7.901	.4434160807
7.902	.4434163400
7.903	.4434165993
7.904	.4434168581
7.905	.4434171170
7.906	.4434173760
7.907	.4434176349
7.908	.4434178946
7.909	.4434181528
7.910	.4434184119
7.911	.4434186702
7.912	.4434189285
7.913	.4434191870
7.914	.4434194444
7.915	.4434197025
7.916	.4434199613
7.917	.4434202187
7.918	.4434204771
7.919	.4434207344
7.920	.4434209918
7.921	.4434212498
7.922	.4434215070
7.923	.4434217648
7.924	.4434220220
7.925	.4434222786
7.926	.4434225358
7.927	.4434227922
7.928	.4434230492
7.929	.4434233061
7.930	.4434235629
7.931	.4434238202
7.932	.4434240757
7.933	.4434243326
7.934	.4434245882
7.935	.4434248454
7.936	.4434251010
7.937	.4434253564
7.938	.4434256118
7.939	.4434258686
7.940	.4434261237
7.941	.4434263803
7.942	.4434266355
7.943	.4434268909
7.944	.4434271461
7.945	.4434274010
7.946	.4434276559
7.947	.4434279120
7.948	.4434281662
7.949	.4434284206
7.950	.4434286761
7.951	.4434289302
7.952	.4434291847
7.953	.4434294392
7.954	.4434296934
7.955	.4434299473
7.956	.4434302021
7.957	.4434304566
7.958	.4434307100
7.959	.4434309637
7.960	.4434312178
7.961	.4434314713
7.962	.4434317248
7.963	.4434319783
7.964	.4434322323
7.965	.4434324852
7.966	.4434327385
7.967	.4434329909
7.968	.4434332446
7.969	.4434334974
7.970	.4434337509
7.971	.4434340027
7.972	.4434342557
7.973	.4434345089
7.974	.4434347610
7.975	.4434350130
7.976	.4434352648
7.977	.4434355175
7.978	.4434357696
7.979	.4434360213
7.980	.4434362738
7.981	.4434365246
7.982	.4434367770
7.983	.4434370284
7.984	.4434372801
7.985	.4434375320
7.986	.4434377829
7.987	.4434380339
7.988	.4434382850
7.989	.4434385360
7.990	.4434387864
7.991	.4434390383
7.992	.4434392889
7.993	.4434395390
7.994	.4434397895
7.995	.4434400406
7.996	.4434402907
7.997	.4434405408
7.998	.4434407915
7.999	.4434410407
8.000	.4434412913
8.001	.4434415406
8.002	.4434417913
8.003	.4434420402
8.004	.4434422905
8.005	.4434425395
8.006	.4434427886
8.007	.4434430388
8.008	.4434432880
8.009	.4434435376
8.010	.4434437862
8.011	.4434440349
8.012	.4434442846
8.013	.4434445331
8.014	.4434447823
8.015	.4434450308
8.016	.4434452789
8.017	.4434455268
8.018	.4434457755
8.019	.4434460236
8.020	.4434462716
8.021	.4434465197
8.022	.4434467682
8.023	.4434470157
8.024	.4434472636
8.025	.4434475115
8.026	.4434477587
8.027	.4434480067
8.028	.4434482541
8.029	.4434485015
8.030	.4434487480
8.031	.4434489956
8.032	.4434492429
8.033	.4434494896
8.034	.4434497359
8.035	.4434499827
8.036	.4434502295
8.037	.4434504768
8.038	.4434507219
8.039	.4434509691
8.040	.4434512152
8.041	.4434514617
8.042	.4434517083
8.043	.4434519540
8.044	.4434521992
8.045	.4434524453
8.046	.4434526914
8.047	.4434529364
8.048	.4434531826
8.049	.4434534283
8.050	.4434536729
8.051	.4434539185
8.052	.4434541645
8.053	.4434544092
8.054	.4434546550
8.055	.4434548987
8.056	.4434551447
8.057	.4434553887
8.058	.4434556339
8.059	.4434558776
8.060	.4434561229
8.061	.4434563667
8.062	.4434566112
8.063	.4434568549
8.064	.4434570999
8.065	.4434573438
8.066	.4434575878
8.067	.4434578306
8.068	.4434580756
8.069	.4434583189
8.070	.4434585622
8.071	.4434588062
8.072	.4434590490
8.073	.4434592922
8.074	.4434595355
8.075	.4434597791
8.076	.4434600221
8.077	.4434602649
8.078	.4434605075
8.079	.4434607506
8.080	.4434609937
8.081	.4434612362
8.082	.4434614786
8.083	.4434617206
8.084	.4434619635
8.085	.4434622046
8.086	.4434624471
8.087	.4434626890
8.088	.4434629320
8.089	.4434631736
8.090	.4434634151
8.091	.4434636570
8.092	.4434638983
8.093	.4434641395
8.094	.4434643820
8.095	.4434646224
8.096	.4434648634
8.097	.4434651050
8.098	.4434653456
8.099	.4434655872
8.100	.4434658283
8.101	.4434660691
8.102	.4434663095
8.103	.4434665502
8.104	.4434667909
8.105	.4434670321
8.106	.4434672719
8.107	.4434675119
8.108	.4434677522
8.109	.4434679918
8.110	.4434682323
8.111	.4434684722
8.112	.4434687122
8.113	.4434689518
8.114	.4434691911
8.115	.4434694313
8.116	.4434696706
8.117	.4434699098
8.118	.4434701496
8.119	.4434703892
8.120	.4434706273
8.121	.4434708668
8.122	.4434711057
8.123	.4434713440
8.124	.4434715824
8.125	.4434718215
8.126	.4434720611
8.127	.4434722985
8.128	.4434725372
8.129	.4434727760
8.130	.4434730139
8.131	.4434732518
8.132	.4434734902
8.133	.4434737284
8.134	.4434739660
8.135	.4434742034
8.136	.4434744419
8.137	.4434746795
8.138	.4434749165
8.139	.4434751543
8.140	.4434753922
8.141	.4434756281
8.142	.4434758654
8.143	.4434761030
8.144	.4434763400
8.145	.4434765775
8.146	.4434768141
8.147	.4434770504
8.148	.4434772875
8.149	.4434775242
8.150	.4434777600
8.151	.4434779974
8.152	.4434782337
8.153	.4434784697
8.154	.4434787057
8.155	.4434789414
8.156	.4434791782
8.157	.4434794141
8.158	.4434796497
8.159	.4434798849
8.160	.4434801209
8.161	.4434803568
8.162	.4434805928
8.163	.4434808274
8.164	.4434810626
8.165	.4434812978
8.166	.4434815334
8.167	.4434817685
8.168	.4434820032
8.169	.4434822378
8.170	.4434824724
8.171	.4434827068
8.172	.4434829415
8.173	.4434831770
8.174	.4434834104
8.175	.4434836455
8.176	.4434838797
8.177	.4434841141
8.178	.4434843482
8.179	.4434845817
8.180	.4434848156
8.181	.4434850489
8.182	.4434852832
8.183	.4434855171
8.184	.4434857504
8.185	.4434859845
8.186	.4434862173
8.187	.4434864510
8.188	.4434866838
8.189	.4434869173
8.190	.4434871503
8.191	.4434873831
8.192	.4434876160
8.193	.4434878487
8.194	.4434880813
8.195	.4434883142
8.196	.4434885477
8.197	.4434887801
8.198	.4434890116
8.199	.4434892453
8.200	.4434894764
8.201	.4434897091
8.202	.4434899409
8.203	.4434901729
8.204	.4434904046
8.205	.4434906365
8.206	.4434908676
8.207	.4434910996
8.208	.4434913315
8.209	.4434915618
8.210	.4434917941
8.211	.4434920250
8.212	.4434922564
8.213	.4434924881
8.214	.4434927187
8.215	.4434929496
8.216	.4434931804
8.217	.4434934114
8.218	.4434936418
8.219	.4434938728
8.220	.4434941039
8.221	.4434943343
8.222	.4434945643
8.223	.4434947939
8.224	.4434950246
8.225	.4434952548
8.226	.4434954848
8.227	.4434957152
8.228	.4434959448
8.229	.4434961750
8.230	.4434964042
8.231	.4434966335
8.232	.4434968632
8.233	.4434970927
8.234	.4434973215
8.235	.4434975515
8.236	.4434977805
8.237	.4434980098
8.238	.4434982382
8.239	.4434984683
8.240	.4434986971
8.241	.4434989252
8.242	.4434991545
8.243	.4434993830
8.244	.4434996117
8.245	.4434998391
8.246	.4435000683
8.247	.4435002960
8.248	.4435005246
8.249	.4435007532
8.250	.4435009813
8.251	.4435012088
8.252	.4435014363
8.253	.4435016647
8.254	.4435018925
8.255	.4435021202
8.256	.4435023471
8.257	.4435025743
8.258	.4435028022
8.259	.4435030297
8.260	.4435032566
8.261	.4435034829
8.262	.4435037111
8.263	.4435039383
8.264	.4435041646
8.265	.4435043913
8.266	.4435046187
8.267	.4435048455
8.268	.4435050714
8.269	.4435052983
8.270	.4435055242
8.271	.4435057509
8.272	.4435059778
8.273	.4435062032
8.274	.4435064287
8.275	.4435066560
8.276	.4435068812
8.277	.4435071072
8.278	.4435073333
8.279	.4435075589
8.280	.4435077838
8.281	.4435080097
8.282	.4435082352
8.283	.4435084603
8.284	.4435086854
8.285	.4435089107
8.286	.4435091355
8.287	.4435093606
8.288	.4435095855
8.289	.4435098104
8.290	.4435100357
8.291	.4435102598
8.292	.4435104850
8.293	.4435107094
8.294	.4435109336
8.295	.4435111587
8.296	.4435113826
8.297	.4435116068
8.298	.4435118308
8.299	.4435120544
8.300	.4435122786
8.301	.4435125026
8.302	.4435127266
8.303	.4435129500
8.304	.4435131738
8.305	.4435133981
8.306	.4435136201
8.307	.4435138440
8.308	.4435140680
8.309	.4435142903
8.310	.4435145144
8.311	.4435147368
8.312	.4435149606
8.313	.4435151830
8.314	.4435154054
8.315	.4435156279
8.316	.4435158520
8.317	.4435160742
8.318	.4435162969
8.319	.4435165192
8.320	.4435167407
8.321	.4435169639
8.322	.4435171848
8.323	.4435174081
8.324	.4435176298
8.325	.4435178519
8.326	.4435180737
8.327	.4435182955
8.328	.4435185170
8.329	.4435187386
8.330	.4435189608
8.331	.4435191819
8.332	.4435194034
8.333	.4435196242
8.334	.4435198455
8.335	.4435200674
8.336	.4435202882
8.337	.4435205093
8.338	.4435207303
8.339	.4435209511
8.340	.4435211722
8.341	.4435213925
8.342	.4435216130
8.343	.4435218334
8.344	.4435220534
8.345	.4435222744
8.346	.4435224943
8.347	.4435227153
8.348	.4435229344
8.349	.4435231555
8.350	.4435233753
8.351	.4435235946
8.352	.4435238149
8.353	.4435240342
8.354	.4435242550
8.355	.4435244736
8.356	.4435246932
8.357	.4435249129
8.358	.4435251324
8.359	.4435253515
8.360	.4435255708
8.361	.4435257900
8.362	.4435260091
8.363	.4435262280
8.364	.4435264473
8.365	.4435266654
8.366	.4435268835
8.367	.4435271026
8.368	.4435273208
8.369	.4435275403
8.370	.4435277583
8.371	.4435279769
8.372	.4435281957
8.373	.4435284132
8.374	.4435286310
8.375	.4435288492
8.376	.4435290668
8.377	.4435292857
8.378	.4435295023
8.379	.4435297204
8.380	.4435299387
8.381	.4435301550
8.382	.4435303730
8.383	.4435305911
8.384	.4435308077
8.385	.4435310250
8.386	.4435312430
8.387	.4435314598
8.388	.4435316768
8.389	.4435318933
8.390	.4435321110
8.391	.4435323272
8.392	.4435325445
8.393	.4435327609
8.394	.4435329779
8.395	.4435331939
8.396	.4435334102
8.397	.4435336268
8.398	.4435338422
8.399	.4435340588
8.400	.4435342753
8.401	.4435344905
8.402	.4435347069
8.403	.4435349228
8.404	.4435351385
8.405	.4435353545
8.406	.4435355704
8.407	.4435357850
8.408	.4435360009
8.409	.4435362160
8.410	.4435364321
8.411	.4435366473
8.412	.4435368620
8.413	.4435370767
8.414	.4435372923
8.415	.4435375066
8.416	.4435377218
8.417	.4435379359
8.418	.4435381516
8.419	.4435383660
8.420	.4435385807
8.421	.4435387947
8.422	.4435390097
8.423	.4435392234
